,Origin_Node,End_Node,Root_Node,Type,Type_detailed,Capacity,Consider_deletion,Notes
0,GWB_MSG,CTY_ALH_INDOOR,CTY_ALH,Groundwater,Groundwater,8812,0,
1,GWB_MSG,CTY_ALH_OUTDOOR,CTY_ALH,Groundwater,Groundwater,8812,0,
2,GWB_MSG,CTY_ARC_INDOOR,CTY_ARC,Groundwater,Groundwater,8361,0,
3,GWB_RAY,CTY_ARC_INDOOR,CTY_ARC,Groundwater,Groundwater,5644,0,
4,GWB_MSG,CTY_ARC_OUTDOOR,CTY_ARC,Groundwater,Groundwater,8361,0,
5,GWB_RAY,CTY_ARC_OUTDOOR,CTY_ARC,Groundwater,Groundwater,5644,0,
6,GWB_MSG,CTY_AZU_INDOOR,CTY_AZU,Groundwater,Groundwater,16487,0,
7,GWB_MSG,CTY_AZU_OUTDOOR,CTY_AZU,Groundwater,Groundwater,16487,0,
8,GWB_HOL,CTY_BHL_INDOOR,CTY_BHL,Groundwater,Groundwater,1311,0,
9,GWB_HOL,CTY_BHL_OUTDOOR,CTY_BHL,Groundwater,Groundwater,1311,0,
10,GWB_SFE,CTY_BUR_INDOOR,CTY_BUR,Groundwater,Groundwater,12759,0,
11,GWB_SFE,CTY_BUR_OUTDOOR,CTY_BUR,Groundwater,Groundwater,12759,0,
12,GWB_CEN,CTY_CER_INDOOR,CTY_CER,Groundwater,Groundwater,4680,0,
13,GWB_CEN,CTY_CER_OUTDOOR,CTY_CER,Groundwater,Groundwater,4680,0,
14,GWB_MSG,CTY_COV_INDOOR,CTY_COV,Groundwater,Groundwater,6578,0,
15,GWB_MSG,CTY_COV_OUTDOOR,CTY_COV,Groundwater,Groundwater,6578,0,
16,GWB_CEN,CTY_DOW_INDOOR,CTY_DOW,Groundwater,Groundwater,16553,0,
17,GWB_CEN,CTY_DOW_OUTDOOR,CTY_DOW,Groundwater,Groundwater,16553,0,
18,GWB_MSG,CTY_ELM_INDOOR,CTY_ELM,Groundwater,Groundwater,2784,0,
19,GWB_MSG,CTY_ELM_OUTDOOR,CTY_ELM,Groundwater,Groundwater,2784,0,
20,GWB_SFE,CTY_GDL_INDOOR,CTY_GDL,Groundwater,Groundwater,27086,0,
21,GWB_VER,CTY_GDL_INDOOR,CTY_GDL,Groundwater,Groundwater,3856,0,
22,GWB_SFE,CTY_GDL_OUTDOOR,CTY_GDL,Groundwater,Groundwater,27086,0,
23,GWB_VER,CTY_GDL_OUTDOOR,CTY_GDL,Groundwater,Groundwater,3856,0,
24,GWB_MSG,CTY_GDR_INDOOR,CTY_GDR,Groundwater,Groundwater,9428,0,
25,GWB_MSG,CTY_GDR_OUTDOOR,CTY_GDR,Groundwater,Groundwater,9428,0,
26,GWB_CEN,CTY_HUP_INDOOR,CTY_HUP,Groundwater,Groundwater,3853,0,
27,GWB_CEN,CTY_HUP_OUTDOOR,CTY_HUP,Groundwater,Groundwater,3853,0,
28,GWB_WCS,CTY_ING_INDOOR,CTY_ING,Groundwater,Groundwater,4450,0,
29,GWB_WCS,CTY_ING_OUTDOOR,CTY_ING,Groundwater,Groundwater,4450,0,
30,GWB_SIX,CTY_LAV_INDOOR,CTY_LAV,Groundwater,Groundwater,1330,0,
31,GWB_SIX,CTY_LAV_OUTDOOR,CTY_LAV,Groundwater,Groundwater,1330,0,
32,GWB_CEN,CTY_LAX_INDOOR,CTY_LAX,Groundwater,Groundwater,17236,0,
33,GWB_CEN,CTY_LAX_OUTDOOR,CTY_LAX,Groundwater,Groundwater,17236,0,
34,GWB_SFE,CTY_LAX_INDOOR,CTY_LAX,Groundwater,Groundwater,300000,0,far exceeds safe yield of San Fernando Basin
35,GWB_SFE,CTY_LAX_OUTDOOR,CTY_LAX,Groundwater,Groundwater,300000,0,far exceeds safe yield of San Fernando Basin
36,GWB_SYL,CTY_LAX_INDOOR,CTY_LAX,Groundwater,Groundwater,12305,0,
37,GWB_SYL,CTY_LAX_OUTDOOR,CTY_LAX,Groundwater,Groundwater,12305,0,
38,GWB_CEN,CTY_LBH_INDOOR,CTY_LBH,Groundwater,Groundwater,32692,0,
39,GWB_CEN,CTY_LBH_OUTDOOR,CTY_LBH,Groundwater,Groundwater,32692,0,
40,GWB_CEN,CTY_LKW_INDOOR,CTY_LKW,Groundwater,Groundwater,9432,0,
41,GWB_CEN,CTY_LKW_OUTDOOR,CTY_LKW,Groundwater,Groundwater,9432,0,
42,GWB_WCS,CTY_LOM_INDOOR,CTY_LOM,Groundwater,Groundwater,1352,0,based on 2020 UWMP
43,GWB_WCS,CTY_LOM_OUTDOOR,CTY_LOM,Groundwater,Groundwater,1352,0,based on 2020 UWMP
44,GWB_CEN,CTY_LYN_INDOOR,CTY_LYN,Groundwater,Groundwater,8200,0,
45,GWB_CEN,CTY_LYN_OUTDOOR,CTY_LYN,Groundwater,Groundwater,8200,0,
46,GWB_WCS,CTY_MBC_INDOOR,CTY_MBC,Groundwater,Groundwater,1131,0,
47,GWB_WCS,CTY_MBC_OUTDOOR,CTY_MBC,Groundwater,Groundwater,1131,0,
48,GWB_MSG,CTY_MON_INDOOR,CTY_MON,Groundwater,Groundwater,7214,0,
49,GWB_MSG,CTY_MON_OUTDOOR,CTY_MON,Groundwater,Groundwater,7214,0,
50,GWB_MSG,CTY_MTP_INDOOR,CTY_MTP,Groundwater,Groundwater,9000,0,revised based on 2020 UWMP
51,GWB_MSG,CTY_MTP_OUTDOOR,CTY_MTP,Groundwater,Groundwater,9000,0,revised based on 2020 UWMP
52,GWB_CEN,CTY_NOR_INDOOR,CTY_NOR,Groundwater,Groundwater,2273,0,
53,GWB_CEN,CTY_NOR_OUTDOOR,CTY_NOR,Groundwater,Groundwater,2273,0,
54,GWB_CEN,CTY_PAR_INDOOR,CTY_PAR,Groundwater,Groundwater,5883,0,
55,GWB_CEN,CTY_PAR_OUTDOOR,CTY_PAR,Groundwater,Groundwater,5883,0,
56,GWB_RAY,CTY_PAS_INDOOR,CTY_PAS,Groundwater,Groundwater,12807,0,
57,GWB_RAY,CTY_PAS_OUTDOOR,CTY_PAS,Groundwater,Groundwater,12807,0,
58,GWB_CEN,CTY_PCR_INDOOR,CTY_PCR,Groundwater,Groundwater,5579,0,
59,GWB_CEN,CTY_PCR_OUTDOOR,CTY_PCR,Groundwater,Groundwater,5579,0,
60,GWB_CHI,CTY_PNM_INDOOR,CTY_PNM,Groundwater,Groundwater,11215,0,
61,GWB_CHI,CTY_PNM_OUTDOOR,CTY_PNM,Groundwater,Groundwater,11215,0,
62,GWB_SPA,CTY_PNM_INDOOR,CTY_PNM,Groundwater,Groundwater,250,0,
63,GWB_SPA,CTY_PNM_OUTDOOR,CTY_PNM,Groundwater,Groundwater,250,0,
64,GWB_SIX,CTY_PNM_INDOOR,CTY_PNM,Groundwater,Groundwater,3639,0,
65,GWB_SIX,CTY_PNM_OUTDOOR,CTY_PNM,Groundwater,Groundwater,3639,0,
66,GWB_SYL,CTY_SFE_INDOOR,CTY_SFE,Groundwater,Groundwater,4209,0,
67,GWB_SYL,CTY_SFE_OUTDOOR,CTY_SFE,Groundwater,Groundwater,4209,0,
68,GWB_CEN,CTY_SFS_INDOOR,CTY_SFS,Groundwater,Groundwater,4035,0,
69,GWB_CEN,CTY_SFS_OUTDOOR,CTY_SFS,Groundwater,Groundwater,4035,0,
70,GWB_CEN,CTY_SGT_INDOOR,CTY_SGT,Groundwater,Groundwater,11183,0,
71,GWB_CEN,CTY_SGT_OUTDOOR,CTY_SGT,Groundwater,Groundwater,11183,0,
72,GWB_RAY,CTY_SIE_INDOOR,CTY_SIE,Groundwater,Groundwater,1764,0,
73,GWB_RAY,CTY_SIE_OUTDOOR,CTY_SIE,Groundwater,Groundwater,1764,0,
74,GWB_CEN,CTY_SIG_INDOOR,CTY_SIG,Groundwater,Groundwater,2022,0,
75,GWB_CEN,CTY_SIG_OUTDOOR,CTY_SIG,Groundwater,Groundwater,2022,0,
76,GWB_SMC,CTY_SMC_INDOOR,CTY_SMC,Groundwater,Groundwater,12400,0,
77,GWB_SMC,CTY_SMC_OUTDOOR,CTY_SMC,Groundwater,Groundwater,12400,0,
78,GWB_MSG,CTY_SPA_INDOOR,CTY_SPA,Groundwater,Groundwater,3567,0,
79,GWB_MSG,CTY_SPA_OUTDOOR,CTY_SPA,Groundwater,Groundwater,3567,0,
80,GWB_WCS,CTY_TOR_INDOOR,CTY_TOR,Groundwater,Groundwater,5639,0,
81,GWB_WCS,CTY_TOR_OUTDOOR,CTY_TOR,Groundwater,Groundwater,5639,0,
82,GWB_CEN,CTY_VER_INDOOR,CTY_VER,Groundwater,Groundwater,7539,0,
83,GWB_CEN,CTY_VER_OUTDOOR,CTY_VER,Groundwater,Groundwater,7539,0,
84,GWB_CEN,CTY_WHT_INDOOR,CTY_WHT,Groundwater,Groundwater,5000,0,
85,GWB_CEN,CTY_WHT_OUTDOOR,CTY_WHT,Groundwater,Groundwater,5000,0,
86,GWB_MSG,CTY_WHT_INDOOR,CTY_WHT,Groundwater,Groundwater,8721,0,
87,GWB_MSG,CTY_WHT_OUTDOOR,CTY_WHT,Groundwater,Groundwater,8721,0,
88,GWB_VER,CWD_CRE_INDOOR,CWD_CRE,Groundwater,Groundwater,3294,0,
89,GWB_VER,CWD_CRE_OUTDOOR,CWD_CRE,Groundwater,Groundwater,3294,0,
90,GWB_CEN,CWD_ORC_INDOOR,CWD_ORC,Groundwater,Groundwater,2000,0,updated based on 2020 UWMP
91,GWB_CEN,CWD_ORC_OUTDOOR,CWD_ORC,Groundwater,Groundwater,2000,0,updated based on 2020 UWMP
92,GWB_PUE,CWD_ROW_INDOOR,CWD_ROW,Groundwater,Groundwater,306,0,
93,GWB_PUE,CWD_ROW_OUTDOOR,CWD_ROW,Groundwater,Groundwater,306,0,
94,GWB_MSG,CWD_SGB_INDOOR,CWD_SGB,Groundwater,Groundwater,5395,0,
95,GWB_MSG,CWD_SGB_OUTDOOR,CWD_SGB,Groundwater,Groundwater,5395,0,
96,GWB_MSG,CWD_VAL_INDOOR,CWD_VAL,Groundwater,Groundwater,6800,0,
97,GWB_MSG,CWD_VAL_OUTDOOR,CWD_VAL,Groundwater,Groundwater,6800,0,
98,GWB_PUE,CWD_WVA_INDOOR,CWD_WVA,Groundwater,Groundwater,306,0,
99,GWB_PUE,CWD_WVA_OUTDOOR,CWD_WVA,Groundwater,Groundwater,306,0,
100,GWB_SPA,CWD_WVA_INDOOR,CWD_WVA,Groundwater,Groundwater,600,0,
101,GWB_SPA,CWD_WVA_OUTDOOR,CWD_WVA,Groundwater,Groundwater,600,0,
102,GWB_CEN,IOU_CWS_DOM_INDOOR,IOU_CWS_DOM,Groundwater,Groundwater,7000,0,
103,GWB_CEN,IOU_CWS_DOM_OUTDOOR,IOU_CWS_DOM,Groundwater,Groundwater,7000,0,
104,GWB_WCS,IOU_CWS_DOM_INDOOR,IOU_CWS_DOM,Groundwater,Groundwater,11000,0,
105,GWB_WCS,IOU_CWS_DOM_OUTDOOR,IOU_CWS_DOM,Groundwater,Groundwater,11000,0,
106,GWB_CEN,IOU_CWS_ELA_INDOOR,IOU_CWS_ELA,Groundwater,Groundwater,11774,0,updated based on 2020 UWMP
107,GWB_CEN,IOU_CWS_ELA_OUTDOOR,IOU_CWS_ELA,Groundwater,Groundwater,11774,0,updated based on 2020 UWMP
108,GWB_WCS,IOU_CWS_HAW_INDOOR,IOU_CWS_HAW,Groundwater,Groundwater,2000,0,
109,GWB_WCS,IOU_CWS_HAW_OUTDOOR,IOU_CWS_HAW,Groundwater,Groundwater,2000,0,
110,GWB_WCS,IOU_CWS_HR_INDOOR,IOU_CWS_HR,Groundwater,Groundwater,4070,0,updated to adjudicated amount
111,GWB_WCS,IOU_CWS_HR_OUTDOOR,IOU_CWS_HR,Groundwater,Groundwater,4070,0,updated to adjudicated amount
112,GWB_WCS,IOU_CWS_PV_INDOOR,IOU_CWS_PV,Groundwater,Groundwater,0,0,
113,GWB_WCS,IOU_CWS_PV_OUTDOOR,IOU_CWS_PV,Groundwater,Groundwater,0,0,
114,GWB_CEN,IOU_GS_ART_INDOOR,IOU_GS_ART,Groundwater,Groundwater,5000,0,
115,GWB_CEN,IOU_GS_ART_OUTDOOR,IOU_GS_ART,Groundwater,Groundwater,5000,0,
116,GWB_CEN,IOU_GS_BBG_INDOOR,IOU_GS_BBG,Groundwater,Groundwater,4500,0,
117,GWB_CEN,IOU_GS_BBG_OUTDOOR,IOU_GS_BBG,Groundwater,Groundwater,4500,0,
118,GWB_CHI,IOU_GS_CLA_INDOOR,IOU_GS_CLA,Groundwater,Groundwater,1300,0,
119,GWB_CHI,IOU_GS_CLA_OUTDOOR,IOU_GS_CLA,Groundwater,Groundwater,1300,0,
120,GWB_SIX,IOU_GS_CLA_INDOOR,IOU_GS_CLA,Groundwater,Groundwater,6500,0,
121,GWB_SIX,IOU_GS_CLA_OUTDOOR,IOU_GS_CLA,Groundwater,Groundwater,6500,0,
122,GWB_SMC,IOU_GS_CC_INDOOR,IOU_GS_CC,Groundwater,Groundwater,500,0,
123,GWB_SMC,IOU_GS_CC_OUTDOOR,IOU_GS_CC,Groundwater,Groundwater,500,0,
124,GWB_CEN,IOU_GS_FG_INDOOR,IOU_GS_FG,Groundwater,Groundwater,5000,0,
125,GWB_CEN,IOU_GS_FG_OUTDOOR,IOU_GS_FG,Groundwater,Groundwater,5000,0,
126,GWB_CEN,IOU_GS_NOR_INDOOR,IOU_GS_NOR,Groundwater,Groundwater,5000,0,
127,GWB_CEN,IOU_GS_NOR_OUTDOOR,IOU_GS_NOR,Groundwater,Groundwater,5000,0,
128,GWB_MSG,IOU_GS_SAR_INDOOR,IOU_GS_SAR,Groundwater,Groundwater,4000,0,
129,GWB_MSG,IOU_GS_SAR_OUTDOOR,IOU_GS_SAR,Groundwater,Groundwater,4000,0,
130,GWB_MSG,IOU_GS_SSG_INDOOR,IOU_GS_SSG,Groundwater,Groundwater,4500,0,
131,GWB_MSG,IOU_GS_SSG_OUTDOOR,IOU_GS_SSG,Groundwater,Groundwater,4500,0,
132,GWB_MSG,IOU_GS_SD_INDOOR,IOU_GS_SD,Groundwater,Groundwater,6000,0,
133,GWB_MSG,IOU_GS_SD_OUTDOOR,IOU_GS_SD,Groundwater,Groundwater,6000,0,
134,GWB_CEN,IOU_GS_SW_INDOOR,IOU_GS_SW,Groundwater,Groundwater,5000,0,
135,GWB_CEN,IOU_GS_SW_OUTDOOR,IOU_GS_SW,Groundwater,Groundwater,5000,0,
136,GWB_WCS,IOU_GS_SW_INDOOR,IOU_GS_SW,Groundwater,Groundwater,7500,0,
137,GWB_WCS,IOU_GS_SW_OUTDOOR,IOU_GS_SW,Groundwater,Groundwater,7500,0,
138,GWB_CEN,IOU_SGV_INDOOR,IOU_SGV,Groundwater,Groundwater,2565,0,
139,GWB_CEN,IOU_SGV_OUTDOOR,IOU_SGV,Groundwater,Groundwater,2565,0,
140,GWB_MSG,IOU_SGV_INDOOR,IOU_SGV,Groundwater,Groundwater,39000,0,based on GW use during 2013 
141,GWB_MSG,IOU_SGV_OUTDOOR,IOU_SGV,Groundwater,Groundwater,39000,0,based on GW use during 2013 
142,GWB_MSG,IOU_SWS_SJH_INDOOR,IOU_SWS_SJH,Groundwater,Groundwater,20000,0,
143,GWB_MSG,IOU_SWS_SJH_OUTDOOR,IOU_SWS_SJH,Groundwater,Groundwater,20000,0,
144,GWB_CEN,IOU_SWS_WLM_INDOOR,IOU_SWS_WLM,Groundwater,Groundwater,3500,0,updated based on 2020 UWMP
145,GWB_CEN,IOU_SWS_WLM_OUTDOOR,IOU_SWS_WLM,Groundwater,Groundwater,3500,0,updated based on 2020 UWMP
146,GWB_MSG,IOU_SWS_WLM_INDOOR,IOU_SWS_WLM,Groundwater,Groundwater,14000,0,
147,GWB_MSG,IOU_SWS_WLM_OUTDOOR,IOU_SWS_WLM,Groundwater,Groundwater,14000,0,
148,GWB_RAY,IRR_KIN_INDOOR,IRR_KIN,Groundwater,Groundwater,520,0,missing monthly use data
149,GWB_RAY,IRR_KIN_OUTDOOR,IRR_KIN,Groundwater,Groundwater,520,0,missing monthly use data
150,GWB_RAY,IRR_LAC_INDOOR,IRR_LAC,Groundwater,Groundwater,100,0,missing monthly use data
151,GWB_RAY,IRR_LAC_OUTDOOR,IRR_LAC,Groundwater,Groundwater,100,0,missing monthly use data
152,GWB_CEN,IRR_SMT_INDOOR,IRR_SMT,Groundwater,Groundwater,1270,0,missing monthly use data
153,GWB_CEN,IRR_SMT_OUTDOOR,IRR_SMT,Groundwater,Groundwater,1270,0,missing monthly use data
154,GWB_CEN,MWC_BLS_INDOOR,MWC_BLS,Groundwater,Groundwater,5000,0,
155,GWB_CEN,MWC_BLS_OUTDOOR,MWC_BLS,Groundwater,Groundwater,5000,0,
156,GWB_MSG,MWC_CDM_INDOOR,MWC_CDM,Groundwater,Groundwater,12069,0,missing monthly use data
157,GWB_MSG,MWC_CDM_OUTDOOR,MWC_CDM,Groundwater,Groundwater,12069,0,missing monthly use data
158,GWB_MSG,MWC_COV_INDOOR,MWC_COV,Groundwater,Groundwater,6578,0,missing monthly use data
159,GWB_MSG,MWC_COV_OUTDOOR,MWC_COV,Groundwater,Groundwater,6578,0,missing monthly use data
160,GWB_RAY,MWC_LAV_INDOOR,MWC_LAV,Groundwater,Groundwater,2069,0,missing monthly use data
161,GWB_RAY,MWC_LAV_OUTDOOR,MWC_LAV,Groundwater,Groundwater,2069,0,missing monthly use data
162,GWB_CEN,MWC_MA1_INDOOR,MWC_MA1,Groundwater,Groundwater,741,0,missing monthly use data
163,GWB_CEN,MWC_MA1_OUTDOOR,MWC_MA1,Groundwater,Groundwater,741,0,missing monthly use data
164,GWB_CEN,MWC_MON_INDOOR,MWC_MON,Groundwater,Groundwater,4000,0,updated based on 2020 UWMP
165,GWB_CEN,MWC_MON_OUTDOOR,MWC_MON,Groundwater,Groundwater,4000,0,updated based on 2020 UWMP
166,GWB_RAY,MWC_RUB_INDOOR,MWC_RUB,Groundwater,Groundwater,2000,0,
167,GWB_RAY,MWC_RUB_OUTDOOR,MWC_RUB,Groundwater,Groundwater,2000,0,
168,GWB_RAY,MWC_SSL_INDOOR,MWC_SSL,Groundwater,Groundwater,1600,0,updated based on 2020 UWMP
169,GWB_RAY,MWC_SSL_OUTDOOR,MWC_SSL,Groundwater,Groundwater,1600,0,updated based on 2020 UWMP
170,GWB_CEN,CTY_BEL_INDOOR,CTY_BEL,Groundwater,Groundwater,1380,0,
171,GWB_CEN,CTY_BEL_OUTDOOR,CTY_BEL,Groundwater,Groundwater,1380,0,
172,GWB_MSG,CTY_IND_INDOOR,CTY_IND,Groundwater,Groundwater,1300,0,revised to meet baseline demand
173,GWB_MSG,CTY_IND_OUTDOOR,CTY_IND,Groundwater,Groundwater,1300,0,revised to meet baseline demand
174,GWB_PUE,CTY_IND_INDOOR,CTY_IND,Groundwater,Groundwater,500,0,revised to meet baseline demand
175,GWB_PUE,CTY_IND_OUTDOOR,CTY_IND,Groundwater,Groundwater,500,0,revised to meet baseline demand
176,GWB_CEN,CWD_LAH_INDOOR,CWD_LAH,Groundwater,Groundwater,2596,0,
177,GWB_CEN,CWD_LAH_OUTDOOR,CWD_LAH,Groundwater,Groundwater,2596,0,
178,GWB_MSG,CWD_LAP_INDOOR,CWD_LAP,Groundwater,Groundwater,1130,0,
179,GWB_MSG,CWD_LAP_OUTDOOR,CWD_LAP,Groundwater,Groundwater,1130,0,
180,GWB_CEN,CWD_PIC_INDOOR,CWD_PIC,Groundwater,Groundwater,3624,0,
181,GWB_CEN,CWD_PIC_OUTDOOR,CWD_PIC,Groundwater,Groundwater,3624,0,
182,GWB_CEN,CTY_CPT_INDOOR,CTY_CPT,Groundwater,Groundwater,7400,0,
183,GWB_CEN,CTY_CPT_OUTDOOR,CTY_CPT,Groundwater,Groundwater,7400,0,
184,GWB_CEN,CWD_SAV_INDOOR,CWD_SAV,Groundwater,Groundwater,830,0,increased to meet baseline demand
185,GWB_CEN,CWD_SAV_OUTDOOR,CWD_SAV,Groundwater,Groundwater,830,0,increased to meet baseline demand
186,GWB_CEN,PRV_CEN_INDOOR,PRV_CEN,Groundwater,Groundwater,3987,0,
187,GWB_CEN,PRV_CEN_OUTDOOR,PRV_CEN,Groundwater,Groundwater,3987,0,
188,GWB_CEN,PRV_COC_INDOOR,PRV_COC,Groundwater,Groundwater,306,0,
189,GWB_MSG,PRV_MOC_INDOOR,PRV_MOC,Groundwater,Groundwater,313,0,
190,GWB_MSG,PRV_MSG_INDOOR,PRV_MSG,Groundwater,Groundwater,22906,0,
191,GWB_MSG,PRV_MSG_OUTDOOR,PRV_MSG,Groundwater,Groundwater,22906,0,
192,GWB_RAY,PRV_RAY_INDOOR,PRV_RAY,Groundwater,Groundwater,463,0,link capacity not enough to meet 558 acft of demand
193,GWB_RAY,PRV_RAY_OUTDOOR,PRV_RAY,Groundwater,Groundwater,463,0,
194,GWB_WCS,PRV_WCS_INDOOR,PRV_WCS,Groundwater,Groundwater,5500,0,updated to meet baseline demand
195,GWB_WCS,PRV_WCS_OUTDOOR,PRV_WCS,Groundwater,Groundwater,5500,0,updated to meet baseline demand
196,GWB_WCS,PRV_WOC_INDOOR,PRV_WOC,Groundwater,Groundwater,19697,0,
197,GWB_CEN,IOU_CAW_BH_INDOOR,IOU_CAW_BH,Groundwater,Groundwater,2400,0,
198,GWB_CEN,IOU_CAW_BH_OUTDOOR,IOU_CAW_BH,Groundwater,Groundwater,2400,0,
199,GWB_MSG,IOU_CAW_SM_INDOOR,IOU_CAW_SM,Groundwater,Groundwater,7300,0,
200,GWB_MSG,IOU_CAW_SM_OUTDOOR,IOU_CAW_SM,Groundwater,Groundwater,7300,0,
201,GWB_RAY,IOU_CAW_SM_INDOOR,IOU_CAW_SM,Groundwater,Groundwater,2300,0,
202,GWB_RAY,IOU_CAW_SM_OUTDOOR,IOU_CAW_SM,Groundwater,Groundwater,2300,0,
203,GWB_MSG,IOU_CAW_DUR_INDOOR,IOU_CAW_DUR,Groundwater,Groundwater,6300,0,
204,GWB_MSG,IOU_CAW_DUR_OUTDOOR,IOU_CAW_DUR,Groundwater,Groundwater,6300,0,
205,GWB_CEN,MWD_CBS,MWD_CBS,Groundwater,Groundwater,174000,0,
206,GWB_WCS,MWD_WCB,MWD_WCB,Groundwater,Groundwater,6600,0,
207,MWD_USG,CTY_ALH_INDOOR,CTY_ALH,Imported,Imported,3000,0,
208,MWD_USG,CTY_ALH_OUTDOOR,CTY_ALH,Imported,Imported,3000,0,
209,MWD_MET,CTY_BHL_INDOOR,CTY_BHL,Imported,Imported,13380,0,
210,MWD_MET,CTY_BHL_OUTDOOR,CTY_BHL,Imported,Imported,13380,0,
211,MWD_MET,CTY_BUR_INDOOR,CTY_BUR,Imported,Imported,16336,0,
212,MWD_MET,CTY_BUR_OUTDOOR,CTY_BUR,Imported,Imported,16336,0,
213,MWD_CBS,CTY_CER_INDOOR,CTY_CER,Imported,Imported,1150,0,
214,MWD_CBS,CTY_CER_OUTDOOR,CTY_CER,Imported,Imported,1150,0,
215,MWD_THV,CTY_COV_INDOOR,CTY_COV,Imported,Imported,3000,0,revised 
216,MWD_THV,CTY_COV_OUTDOOR,CTY_COV,Imported,Imported,3000,0,revised 
217,MWD_CBS,CTY_DOW_INDOOR,CTY_DOW,Imported,Imported,10000,0,
218,MWD_CBS,CTY_DOW_OUTDOOR,CTY_DOW,Imported,Imported,10000,0,
219,MWD_WCB,CTY_ELS_INDOOR,CTY_ELS,Imported,Imported,9929,0,
220,MWD_WCB,CTY_ELS_OUTDOOR,CTY_ELS,Imported,Imported,9929,0,
221,MWD_MET,CTY_GDL_INDOOR,CTY_GDL,Imported,Imported,26221,0,
222,MWD_MET,CTY_GDL_OUTDOOR,CTY_GDL,Imported,Imported,26221,0,
223,MWD_THV,CTY_GDR_INDOOR,CTY_GDR,Imported,Imported,2275,0,
224,MWD_THV,CTY_GDR_OUTDOOR,CTY_GDR,Imported,Imported,2275,0,
225,MWD_CBS,CTY_HUP_INDOOR,CTY_HUP,Imported,Imported,1800,0,
226,MWD_CBS,CTY_HUP_OUTDOOR,CTY_HUP,Imported,Imported,1800,0,
227,MWD_WCB,CTY_ING_INDOOR,CTY_ING,Imported,Imported,8425,0,SBF added link based on 2015 UWMP 
228,MWD_WCB,CTY_ING_OUTDOOR,CTY_ING,Imported,Imported,8425,0,SBF added link based on 2015 UWMP 
229,MWD_THV,CTY_LAV_INDOOR,CTY_LAV,Imported,Imported,7029,0,
230,MWD_THV,CTY_LAV_OUTDOOR,CTY_LAV,Imported,Imported,7029,0,
231,MWD_MET,CTY_LAX_INDOOR,CTY_LAX,Imported,Imported,373000,0,
232,MWD_MET,CTY_LAX_OUTDOOR,CTY_LAX,Imported,Imported,373000,0,
233,INF_SWP,CTY_LAX_INDOOR,CTY_LAX,Imported,Imported,40000,0,
234,INF_SWP,CTY_LAX_OUTDOOR,CTY_LAX,Imported,Imported,40000,0,
235,MWD_MET,CTY_LBH_INDOOR,CTY_LBH,Imported,Imported,39471,0,
236,MWD_MET,CTY_LBH_OUTDOOR,CTY_LBH,Imported,Imported,39471,0,
237,MWD_CBS,CTY_LYN_INDOOR,CTY_LYN,Imported,Imported,9100,0,
238,MWD_CBS,CTY_LYN_OUTDOOR,CTY_LYN,Imported,Imported,9100,0,
239,MWD_WCB,CTY_MBC_INDOOR,CTY_MBC,Imported,Imported,5670,0,
240,MWD_WCB,CTY_MBC_OUTDOOR,CTY_MBC,Imported,Imported,5670,0,
241,MWD_CBS,CTY_NOR_INDOOR,CTY_NOR,Imported,Imported,1700,0,
242,MWD_CBS,CTY_NOR_OUTDOOR,CTY_NOR,Imported,Imported,1700,0,
243,MWD_CBS,CTY_PAR_INDOOR,CTY_PAR,Imported,Imported,3500,0,
244,MWD_CBS,CTY_PAR_OUTDOOR,CTY_PAR,Imported,Imported,3500,0,
245,MWD_MET,CTY_PAS_INDOOR,CTY_PAS,Imported,Imported,21180,0,
246,MWD_MET,CTY_PAS_OUTDOOR,CTY_PAS,Imported,Imported,21180,0,
247,MWD_THV,CTY_PNM_INDOOR,CTY_PNM,Imported,Imported,7000,0,
248,MWD_THV,CTY_PNM_OUTDOOR,CTY_PNM,Imported,Imported,7000,0,
249,MWD_MET,CTY_SFE_INDOOR,CTY_SFE,Imported,Imported,630,0,
250,MWD_MET,CTY_SFE_OUTDOOR,CTY_SFE,Imported,Imported,630,0,
251,MWD_MET,CTY_SFS_INDOOR,CTY_SFS,Imported,Imported,1000,0,
252,MWD_MET,CTY_SFS_OUTDOOR,CTY_SFS,Imported,Imported,1000,0,
253,MWD_CBS,CTY_SFS_INDOOR,CTY_SFS,Imported,Imported,4300,0,
254,MWD_CBS,CTY_SFS_OUTDOOR,CTY_SFS,Imported,Imported,4300,0,
255,MWD_CBS,CTY_SIG_INDOOR,CTY_SIG,Imported,Imported,2000,0,updated based on 2000 acft of imports in 2007
256,MWD_CBS,CTY_SIG_OUTDOOR,CTY_SIG,Imported,Imported,2000,0,updated based on 2000 acft of imports in 2007
257,MWD_MET,CTY_SMC_INDOOR,CTY_SMC,Imported,Imported,11515,0,
258,MWD_MET,CTY_SMC_OUTDOOR,CTY_SMC,Imported,Imported,11515,0,
259,MWD_MET,CTY_TOR_INDOOR,CTY_TOR,Imported,Imported,19204,0,
260,MWD_MET,CTY_TOR_OUTDOOR,CTY_TOR,Imported,Imported,19204,0,
261,MWD_CBS,CTY_VER_INDOOR,CTY_VER,Imported,Imported,2100,0,
262,MWD_CBS,CTY_VER_OUTDOOR,CTY_VER,Imported,Imported,2100,0,
263,MWD_FTH,CWD_CRE_INDOOR,CWD_CRE,Imported,Imported,2532,0,
