,ID,Annual,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Demand_Type
24,CTY_MON_OUTDOOR,3041.142127790041,109.07568738265884,85.9216586887811,116.98634819613972,201.7697128658355,258.0660172285245,332.4228840125645,388.3593824295103,444.6871849557997,344.0056425342231,349.23987470561417,231.4325027026196,179.17523208776967,Outdoor
25,CTY_MTP_OUTDOOR,2556.451560854147,135.75876231131923,101.85783142999064,129.67228901751136,162.99292775381835,227.7284730683496,250.8676223510925,315.5438196053372,328.85756779623455,283.5881862556156,269.0149403408644,199.4458252274587,151.1233156965549,Outdoor
26,CTY_NOR_OUTDOOR,550.4202152958284,27.65613643791012,13.937328318530039,30.138942472558774,26.813622678404684,58.48617533662569,62.14700945978635,80.15294511647268,81.81560501354969,67.54506221980328,46.16161565111738,32.02527858897356,23.540494002096093,Outdoor
27,CTY_PAR_OUTDOOR,1559.3760257287543,97.04201670162772,59.97863858212416,100.85535642910814,112.68018528457037,144.43567255944274,136.30501656497734,181.39477967077278,179.10330013401202,167.35543321315393,168.77053975264874,116.7641331046912,94.69095373162504,Outdoor
28,CTY_PAS_OUTDOOR,14550.056831604554,631.7616663657615,493.8488023690574,617.8555185917114,1058.388496708696,1265.196401279515,1524.3296029859002,1891.327537077532,2006.7850023829867,1716.8412271834825,1492.5526096531737,1104.709316480133,746.4606505266044,Outdoor
29,CTY_PCR_OUTDOOR,1531.3695903279056,72.54957525606719,30.683818772530238,56.91087823154127,105.70729774153997,150.57507714662484,177.0459832328374,189.37920375529797,224.5147933280721,186.5560016936978,141.85259297805987,127.81876801478259,67.77560017685467,Outdoor
30,CTY_PNM_OUTDOOR,10499.906882928353,351.82021586403727,249.39674027109848,368.1338141167641,676.9200812859028,996.6497017561802,1170.3458511662125,1481.679180998645,1541.5858694355138,1325.091178150021,1097.3432033720599,769.2905484909788,471.65049802093915,Outdoor
31,CTY_SFE_OUTDOOR,1192.3187122842517,44.32054901628306,29.816938183250773,58.2663286634295,80.5795760988638,107.35547302138494,127.4373957132758,151.98196789225352,151.98196789225352,130.78438282859094,130.78438282859094,89.50487507303751,89.50487507303751,Outdoor
32,CTY_SFS_OUTDOOR,2566.8286850795957,124.40682926587662,61.06212507653231,118.32908788662891,182.83544546122175,227.15670988712066,254.26438324069807,311.3529102643457,335.434458341617,300.8907467037831,282.3334249131018,212.17538691874103,156.58717711992875,Outdoor
33,CTY_SGT_OUTDOOR,2380.357167707124,143.9960477090988,91.02241114540017,158.9868064452725,177.04132293802417,231.80304485440706,210.20880543925526,319.23913220833117,309.6201334855275,233.62543400282644,194.67561793302252,180.34520726474668,129.79320428121224,Outdoor
34,CTY_SIE_OUTDOOR,1034.8454098709508,47.60431187794445,35.32436243537485,42.19104488006368,66.71566669125122,91.18560903781368,102.57834007049928,129.16843456155596,134.38591379900512,115.47916601461792,107.31252339481075,96.67119403729538,66.22884307071843,Outdoor
35,CTY_SIG_OUTDOOR,586.8557190041064,26.57770780213061,22.4443197526104,27.424305354441977,34.89428375718935,56.85602026126662,64.22639895197737,70.84977980241338,80.75995115005823,74.43536943573213,58.79821464598096,41.965863311790194,27.623504778515223,Outdoor
36,CTY_SMC_OUTDOOR,3652.3295382095625,177.43647740135185,109.5562523016026,206.77321836400202,258.11251504864015,341.2852966076433,365.0043637689352,460.5828416392718,487.57888518468906,407.91714975153513,381.1551759478409,268.4115836844641,188.51577850958685,Outdoor
37,CTY_SPA_OUTDOOR,1989.640424414224,99.35343274391242,85.74058843767857,104.32004910532548,145.81354142885772,178.38392792506053,191.8191884859613,228.29068887157857,241.1206370962363,221.2522621479458,199.58895471994435,161.1602141303868,132.79693932133637,Outdoor
38,CTY_TOR_OUTDOOR,5967.297379575467,240.25372507573556,186.3232821911835,285.81944620676524,424.7178521665706,512.9143043396746,610.2275694765958,729.644978720961,765.4151704301026,648.3640969449576,699.8731730061215,512.767554835227,350.9762261815709,Outdoor
39,CTY_VER_OUTDOOR,1961.8853191415146,82.86808266779008,57.7088567689406,151.9179729848481,244.38640701740633,210.88888890368344,205.64136895583022,193.71132765043575,242.84951201649775,189.02705283182917,228.39194357332948,134.3328373667188,20.16106840420485,Outdoor
40,CTY_WHT_OUTDOOR,2612.346844410642,129.1866350999677,109.9686218019599,95.71341859958817,182.6601061565515,190.13695352803225,274.28518434892027,352.8242479188468,352.5546647849937,311.4799982088625,286.7008151555507,172.75292598745776,154.08327281991092,Outdoor
41,CWD_CRE_OUTDOOR,2155.360187025093,123.32563411365771,102.75558734714272,113.91525269409132,174.31875025469157,164.37975310816438,197.7787332418695,258.7099952963758,257.29694842559513,231.7259074627932,214.3522408166283,172.85462940062968,143.94675486345398,Outdoor
42,CWD_LA2_OUTDOOR,2099.338,11.20599999999996,0.0,38.45799999999997,160.53799999999995,224.478,256.858,311.512,332.032,280.296,266.316,165.24200000000002,52.40200000000005,Outdoor
43,CWD_LAH_OUTDOOR,1690.4827739715095,100.1513368056846,106.82711189663964,105.49195687844863,126.85443696214216,146.8817620276447,166.90908709314718,186.9364121586497,180.260637171376,169.57939712952918,146.8817620276447,133.5302119494159,120.17866187118712,Outdoor
44,CWD_LAP_OUTDOOR,196.38176635,0.0,2.6828110099999947,2.146248810000003,10.731244059999996,18.779677109999994,26.82811013,34.87654323,32.193732229999995,27.90123453,18.779677109999994,13.414055079999995,8.04843305,Outdoor
45,CWD_ORC_OUTDOOR,786.9592685944496,32.394783317886514,24.554488754270324,37.66594180980928,62.50413365136126,74.44272023938797,84.77318942121978,110.3759592391303,109.97922608263188,91.6832795450849,71.01078584676598,47.251091906374704,40.323668780526624,Outdoor
46,CWD_PIC_OUTDOOR,880.108048919148,21.57108856722372,30.05817854647229,28.36076061204462,55.51944848421804,80.98071842196374,106.4419882573394,131.9032581950851,123.41616821583652,109.8368242285648,80.98071842196374,64.00653846346661,47.032358504969466,Outdoor
47,CWD_ROW_OUTDOOR,4819.282062942443,235.9314873023877,160.4357863471032,229.01840778772467,320.715687165039,475.5747591124459,487.9086674976374,614.6586099647188,642.7068312554882,539.2238171989904,486.81232008562057,352.9361194404287,273.35956978485837,Outdoor
48,CWD_SAV_OUTDOOR,228.22253745430828,6.894117157284913,8.881728238628693,8.484206024382114,14.844561502881836,20.80739476713496,26.770228031388104,32.73306128553034,30.74545020418656,27.56527245988126,20.80739476713496,16.832172594336512,12.856950421538048,Outdoor
49,CWD_SGB_OUTDOOR,1583.3236450100217,75.20523730310512,43.58504345648119,71.605523122403,104.71207641370198,140.5730019912922,163.8900153821508,214.2459503150892,219.7687171465837,177.51564468495317,158.76187498003756,122.52034523197796,90.94021498224556,Outdoor
50,CWD_VAL_OUTDOOR,2740.3050139115558,82.74421651506427,52.52369754841589,104.35238776536733,206.5160215124596,253.5724525275608,319.3177690306134,395.0577741717479,406.3643225332543,338.3044944211101,285.3503786182053,186.1515023743109,110.0499968934459,Outdoor
51,CWD_WVA_OUTDOOR,7164.9760000000015,95.98241801425894,0.0,67.59010336873692,473.90628889809994,665.3715615018253,848.6644180789746,1188.3123465593835,1186.623214979422,998.4699650815029,827.7351945972014,548.4019596084422,263.91852931215425,Outdoor
52,IOU_CAW_BH_OUTDOOR,1611.1382614882375,65.86733927178307,46.59827193220519,61.107284632077366,109.9109217622469,149.4167598571671,167.51978817099302,211.1536223682952,220.07436579334808,190.98659600327832,171.27072866317857,122.57824665509008,94.65433637857475,Outdoor
53,IOU_CAW_SM_OUTDOOR,4753.332197990173,204.68092690318807,150.7577171593831,191.356049784574,327.9524027836696,438.5323278344743,489.2022809572945,611.3226044949661,636.2899053080872,554.877639618918,499.6935523089914,363.4128999524056,285.2538908842215,Outdoor
54,IOU_CAW_DUR_OUTDOOR,2646.405252883101,115.97688772818692,86.52238936954743,108.6993719560974,183.30658721892,243.70320620784543,271.38058761981625,338.0805833648807,351.7185295881864,307.2504570249316,277.1092012255462,202.6752601477735,159.9821914313698,Outdoor
55,IOU_CWS_DOM_OUTDOOR,7857.263196283583,450.6643064241518,350.4336610747647,528.0015010551767,608.3132031720102,678.8603151974992,726.6370595730054,897.2096785005847,1085.3421485167985,837.6785010949523,756.7924113256865,554.7105268932655,382.61988345568744,Outdoor
56,IOU_CWS_ELA_OUTDOOR,3848.5294158941824,215.15622209676476,140.1690192351973,231.0644549478437,268.8235339486712,347.4865800877665,393.9859975484934,471.68924016512307,492.51901873778087,383.4894228559973,374.8511911538071,288.57098088961243,240.72375422712497,Outdoor
57,IOU_CWS_HAW_OUTDOOR,909.359573617757,54.825582984785875,18.451033632404016,55.59389029783947,64.83758765801569,92.73674696327491,86.42222123411558,99.14731110656602,115.56987992308687,93.19292943040048,111.20013208009448,62.988848185980494,54.3934101211932,Outdoor
58,IOU_CWS_HR_OUTDOOR,3871.0504406586406,197.3904525243278,123.12674965876441,214.9964753978788,280.9254121158567,372.0225331278072,392.36779094312067,488.5921978717035,484.9398846160201,405.82984300733847,391.8995456539306,285.2332687764065,233.72628696548617,Outdoor
59,IOU_CWS_PV_OUTDOOR,12097.325715438103,559.6532457875854,514.1312312962834,632.658342328501,986.1769275450494,1160.5397924690858,1252.4534112442825,1397.573791515088,1418.9495219981206,1301.6155690534142,1222.3008907615945,960.2914639515949,690.9815274875032,Outdoor
60,IOU_GS_ART_OUTDOOR,1475.9415061184282,74.47221425851029,39.50161129967485,85.70090057904842,109.6199956997212,141.86647949203567,153.53811201851207,191.29927607475955,190.3690890422889,154.95553987751495,144.0590632114307,105.52274329479114,85.03648127014083,Outdoor
61,IOU_GS_BBG_OUTDOOR,1289.2665337739588,78.96037066793231,44.46246123583528,85.29856925125715,93.28922675094891,117.71392772026161,123.71257995090843,159.41021982913475,159.77240260532471,130.25450634584027,127.15331632471339,92.04422345779584,77.19472963400602,Outdoor
62,IOU_GS_CLA_OUTDOOR,5605.553018288418,141.46461153898753,126.25847270700088,168.14314592322742,382.864672859401,494.4597932313194,634.1518532557564,808.1359465309287,828.4316572079149,734.149424669397,608.4119694167008,443.0634611572245,236.0180097905588,Outdoor
63,IOU_GS_CC_OUTDOOR,1778.8839665502371,95.6859773794635,73.22559739494493,101.93545752454884,130.6872604739185,168.35191262349375,172.71396587912392,207.6942775636961,213.62918656053915,184.8983550210524,184.52086964316115,141.08907977580563,104.45202671048932,Outdoor
64,IOU_GS_FG_OUTDOOR,1307.0020881387368,86.78850824650303,55.32019830761632,90.57027857438956,99.54700708953044,116.78391816294976,118.4956668376773,150.58100246164014,148.82944567819808,119.21221279453997,128.60692645118425,99.26835032852826,92.99857320597972,Outdoor
65,IOU_GS_NOR_OUTDOOR,1493.2189583892305,71.37340591234995,40.06061169983825,72.10939039170381,103.93514348376519,134.2889276171187,161.27502519342866,195.44254708343428,196.64688532237693,170.08453638569515,150.10144264323753,111.94176251673649,85.9592801395456,Outdoor
66,IOU_GS_SAR_OUTDOOR,1259.8946192161916,55.00581837695219,37.417032621812965,53.87701649068308,89.69082179140416,114.38079759470934,135.41756002063428,160.18963050657726,172.4422618902624,149.02475366784236,128.97312743357045,95.90949400121424,67.56630482052894,Outdoor
67,IOU_GS_SSG_OUTDOOR,654.4987700934479,38.302733734434526,20.603656002248826,36.89385192490731,46.66796947850242,59.9863053341894,64.32301965414034,81.22960136846699,86.40283926282477,67.93327929105385,62.56191739223136,47.130258822253495,42.46333782819457,Outdoor
68,IOU_GS_SD_OUTDOOR,6275.055953925699,208.60406479699856,168.14422860356893,214.56633538341487,443.2887155176698,577.1207892341639,706.3106522726735,879.1064942863748,897.6313350013653,763.9092662772405,643.2557906465889,478.5123140743207,294.60596783131984,Outdoor
69,IOU_GS_SW_OUTDOOR,8178.672120540947,456.4480764637667,287.6350792306944,490.65259475130534,582.9473446783397,794.0740709299099,827.2842718253693,1004.8030702246496,1017.7071003796377,829.5380579140821,810.7344112327548,593.089382077551,483.75866083288616,Outdoor
70,IOU_PWC_OUTDOOR,2266.95,78.5,0.0,68.5,147.75,229.25,247.25,342.70000000000005,318.75,253.0,266.0,131.0,184.25,Outdoor
71,IOU_SGV_OUTDOOR,13310.339160167068,577.9255163156348,397.8216937003135,633.0139175852038,946.3943373357555,1206.6155847016946,1357.7971860501204,1775.731157760372,1782.5471488869318,1547.0283688522477,1345.5617524376112,998.8123893804104,741.0901071607706,Outdoor
72,IOU_SWS_SJH_OUTDOOR,11487.456350518098,418.84850275034233,306.909687164107,458.9328787338291,795.0930406483636,1030.9804837363035,1265.039272335055,1609.4755560409465,1605.0948726823292,1382.8774081775616,1181.5636660583978,857.9704491223765,574.6705330684852,Outdoor
73,IOU_SWS_WLM_OUTDOOR,6111.214000000003,75.07000000000016,0.0,106.39800000000014,357.0820000000001,614.9440000000002,731.0340000000003,1011.928,1033.8380000000004,843.76,689.4660000000001,432.4080000000001,215.2860000000001,Outdoor
74,IRR_KIN_OUTDOOR,314.43008487975993,15.742086037029624,17.456909151836424,17.113944532927142,22.60137851651724,27.74584788119804,32.89031724587885,38.03478661055966,36.31996348562265,33.57624649382761,27.74584788119804,24.31620164145423,20.88655540171043,Outdoor
75,IRR_LAC_OUTDOOR,1281.3023481332068,73.54728793079151,78.99448596197377,77.9050463954493,95.33607995624048,111.67767385122728,128.01926784549403,144.36086174048083,138.91366380857846,130.19814697854295,111.67767385122728,100.78327788814278,89.88888192505827,Outdoor
76,IRR_SMT_OUTDOOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Outdoor
77,MWC_AMA_OUTDOOR,104.9955550259497,2.7548105129243665,3.73756774096144,3.541016299493398,6.685839414724224,9.634111088487018,12.582382762249804,15.530654436012586,14.547897207975517,12.975485645185886,9.634111088487018,7.668596642761298,5.703082186687151,Outdoor
78,MWC_BLS_OUTDOOR,1442.2218398895047,61.74180925682143,35.90331554345293,87.37458967815859,99.26074890343337,141.42293142732095,150.22791244338129,180.40446997441853,184.81487253214215,158.91025668919232,147.08174239739878,118.23384406846417,76.84534697532031,Outdoor
79,MWC_CDM_OUTDOOR,1425.0712252999992,0.0,19.46818609999991,15.574548899999968,77.87274459999992,136.27730299999996,194.6818614,253.0864198,233.6182336,202.4691358,136.27730299999996,97.34093069999994,58.40455839999993,Outdoor
80,MWC_COV_OUTDOOR,2573.2962939999993,0.0,35.15432099999987,28.12345599999992,140.61728400000004,246.080247,351.54321,457.006172,421.851851,365.60493800000006,246.080247,175.77160500000002,105.46296300000006,Outdoor
81,MWC_LAV_OUTDOOR,1073.2718627976458,54.85552818484016,60.525002628009965,59.391107739376,77.53342575489043,94.54184888177087,111.55027190733686,128.55869503421732,122.889220692362,113.8180616846048,94.54184888177087,83.20290009674574,71.86395131172063,Outdoor
82,MWC_LFL_OUTDOOR,333.3740669058393,20.573842353188223,21.755371842659525,21.51906594476526,25.29996031107342,28.84454877948731,32.3891372574716,35.933725725885495,34.75219623641419,32.86174905326011,28.84454877948731,26.48148980054472,24.11843082160212,Outdoor
83,MWC_MA1_OUTDOOR,180.14212855843266,4.585005022146512,6.29432289676766,5.952459317729348,11.4222765103459,16.550230134209343,21.678183747787585,26.80613737165104,25.096819497029884,22.36191090586421,16.550230134209343,13.13159438496705,9.712958635724751,Outdoor
84,MWC_MCR_OUTDOOR,111.22507120000003,0.0,1.519468180000004,1.2155745499999997,6.077872740000004,10.636277300000003,15.194681860000005,19.75308642,18.233618230000005,15.802469130000006,10.636277300000003,7.597340930000001,4.55840456,Outdoor
85,MWC_MON_OUTDOOR,674.2819537051657,28.14325403220831,14.983192613566608,24.6063863569645,43.18910530973287,59.82937977266477,71.42536870105282,94.40084493239912,98.8118126280693,77.5703727798374,73.44065485925806,51.648855738905816,36.23272598050621,Outdoor
86,MWC_RUB_OUTDOOR,1175.104095683207,53.369464245391406,41.55659309383039,40.95023252141519,80.7989101392775,79.83914923324605,120.38532750956142,148.07703365102586,154.6651598703344,140.28734629742206,134.93426124401432,107.44715529569612,72.79346258199223,Outdoor
87,MWC_SSL_OUTDOOR,1355.5684527728843,54.13189919525647,38.54907733931192,53.967415115599046,93.43814172245712,120.76249148566112,146.72371351689748,184.2074542664572,184.77542415477703,159.11999711141203,140.25794430826383,104.7357443650057,74.89915019178508,Outdoor
88,MWC_VHT_OUTDOOR,156.41025636000003,0.0,2.136752129999998,1.7094017100000016,8.54700854,14.957264950000004,21.367521360000005,27.777777770000007,25.64102564,22.22222222,14.957264950000004,10.68376068,6.4102564100000095,Outdoor
89,MWC_VWC_OUTDOOR,2243.084150244953,73.90995168800448,86.65250785036622,71.44620453526716,155.46976291434908,196.19378012330048,236.7501321195892,294.2406705948061,307.1508919698306,269.0536297592608,243.1959280730646,188.87239917036464,120.14829144674984,Outdoor
90,MWD_LVI_OUTDOOR,11704.12,19.718196718502753,0.0,80.07593108056415,712.8629423824834,1173.3998081129394,1430.4047789015608,1901.3020530773315,2116.865390084693,1728.182970023358,1432.4100192458154,852.5613530322155,256.3365573405365,Outdoor
91,PRV_CEN_OUTDOOR,244.34757844,0.0,3.338081630000005,2.670465340000007,13.35232673,23.366571730000004,33.38081673000001,43.39506173,40.05698002999999,34.71604943000001,23.366571730000004,16.690408329999997,10.014245029999998,Outdoor
92,PRV_MSG_OUTDOOR,2320.954414200001,0.0,31.70702750000009,25.36562200000003,126.82811030000003,221.94919230000016,317.07027530000016,412.19135830000016,380.4843303000001,329.75308630000006,221.94919230000016,158.53513729999997,95.1210823,Outdoor
93,PRV_RAY_OUTDOOR,96.97435895999995,0.0,1.324786319999994,1.0598290599999984,5.299145299999999,9.273504269999997,13.247863249999996,17.22222222,15.897435899999998,13.777777779999994,9.273504269999997,6.623931619999993,3.974358969999997,Outdoor
94,PRV_SGR_OUTDOOR,695.1566957,0.0,9.496676199999968,7.597340999999972,37.98670470000002,66.47673320000001,94.9667617,123.4567902,113.96011399999998,98.7654321,66.47673320000001,47.48338089999999,28.4900285,Outdoor
95,PRV_WCS_OUTDOOR,952.7122503999997,0.0,13.015194699999997,10.412155699999971,52.06077869999996,91.10636269999998,130.15194679999996,169.19753079999992,156.18233619999995,135.35802469999993,91.10636269999998,65.07597339999995,39.04558399999996,Outdoor
96,PRV_WMI_OUTDOOR,2606.837604,0.0,35.61253499999998,28.49002799999994,142.45014199999991,249.28774899999985,356.125356,462.962963,427.3504269999999,370.3703699999999,249.28774899999985,178.062678,106.83760699999992,Outdoor
